borvidek,index,n_members,mean,p10,p50,p90,std
Nagy-Somlói,last_spring_frost_doy,14,90.60714,84.75000305175782,91.70000076293945,94.72500000000001,4.32741
Nagy-Somlói,p_minus_pet,14,-396.61252,-436.87721862792966,-392.2567596435547,-359.7593688964844,32.82129
Nagy-Somlói,spring_frost_days,14,11.375,10.015000057220458,11.424999713897705,12.904999923706054,1.3727779
Nagy-Somlói,winkler_gdd,14,1616.0378,1586.8971069335937,1613.097412109375,1650.3568237304687,29.599957
Neszmélyi,cool_night_index,14,10.829347,10.667003631591797,10.896830558776855,10.971505260467529,0.19932622
Neszmélyi,extreme_heat_days_t38,14,0.675,0.27999999821186067,0.574999988079071,1.4050000131130225,0.46066424
Neszmélyi,growing_season_precip,14,395.11456,353.82720336914065,400.34400939941406,422.97154541015624,25.348635
Neszmélyi,hargreaves_pet,14,828.79736,821.5954040527344,827.7644653320312,840.67177734375,7.716389
Neszmélyi,heat_days_t35,14,4.482143,3.1450000047683715,4.0000001192092896,6.154999876022339,1.528147
Neszmélyi,huglin_index,14,2119.2993,2075.9566650390625,2113.660400390625,2176.224267578125,40.545433
Neszmélyi,last_spring_frost_doy,14,96.067856,92.34500122070312,95.29999923706055,101.41000213623047,3.7849207
Neszmélyi,p_minus_pet,14,-433.6828,-465.66115112304686,-426.3671875,-404.3504608154297,27.908047
Neszmélyi,spring_frost_days,14,15.017858,12.954999732971192,15.199999809265137,16.794999504089358,1.4766915
Neszmélyi,winkler_gdd,14,1546.5333,1514.0706176757812,1544.4556274414062,1586.8005981445312,32.648872
Pannonhalmi,cool_night_index,14,11.245733,11.059927558898925,11.280019283294678,11.42519416809082,0.20718795
Pannonhalmi,extreme_heat_days_t38,14,1.0392858,0.4799999952316284,0.949999988079071,1.694999980926514,0.48285154
Pannonhalmi,growing_season_precip,14,386.39093,347.6663330078125,388.5608825683594,409.72032165527344,27.05277
Pannonhalmi,hargreaves_pet,14,831.6818,824.4642639160156,831.1756896972656,842.8818603515625,7.5349307
Pannonhalmi,heat_days_t35,14,5.428571,4.219999933242798,5.1000001430511475,6.949999904632569,1.374313
Pannonhalmi,huglin_index,14,2175.6895,2133.352392578125,2165.577392578125,2231.449389648438,39.692257
Pannonhalmi,last_spring_frost_doy,14,93.63928,87.7400001525879,93.125,99.32500305175782,4.3495007
Pannonhalmi,p_minus_pet,14,-445.29095,-482.6971893310547,-440.401123046875,-419.5108978271484,29.091925
Pannonhalmi,spring_frost_days,14,12.571428,10.714999675750732,12.349999904632568,14.519999980926514,1.5733007
Pannonhalmi,winkler_gdd,14,1612.4459,1580.323681640625,1607.9539184570312,1652.6089965820313,32.30762
Pécsi,cool_night_index,14,12.085022,11.909561157226562,12.091697692871094,12.263869380950927,0.22693245
Pécsi,extreme_heat_days_t38,14,0.6964286,0.1650000050663948,0.75,1.2549999594688417,0.4928193
