borvidek,index,n_members,mean,p10,p50,p90,std
Pécsi,last_spring_frost_doy,14,100.5,100.5,100.5,100.5,0.0
Pécsi,p_minus_pet,14,-356.3684,-356.368408203125,-356.368408203125,-356.368408203125,0.0
Pécsi,spring_frost_days,14,13.4,13.399999618530273,13.399999618530273,13.399999618530273,0.0
Pécsi,winkler_gdd,14,1424.0248,1424.02490234375,1424.02490234375,1424.02490234375,0.0
Soproni,cool_night_index,14,10.696039,10.696039199829102,10.696039199829102,10.696039199829102,0.0
Soproni,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Soproni,growing_season_precip,14,457.2569,457.25689697265625,457.25689697265625,457.25689697265625,0.0
Soproni,hargreaves_pet,14,746.8734,746.8734130859375,746.8734130859375,746.8734130859375,0.0
Soproni,heat_days_t35,14,0.46666667,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.0
Soproni,huglin_index,14,1798.3639,1798.36376953125,1798.36376953125,1798.36376953125,0.0
Soproni,last_spring_frost_doy,14,106.333336,106.33333587646484,106.33333587646484,106.33333587646484,0.0
Soproni,p_minus_pet,14,-289.6165,-289.6164855957031,-289.6164855957031,-289.6164855957031,0.0
Soproni,spring_frost_days,14,12.033334,12.033333778381348,12.033333778381348,12.033333778381348,0.0
Soproni,winkler_gdd,14,1295.8562,1295.856201171875,1295.856201171875,1295.856201171875,0.0
Szekszárdi,cool_night_index,14,10.599074,10.599074363708496,10.599074363708496,10.599074363708496,0.0
Szekszárdi,extreme_heat_days_t38,14,0.0,0.0,0.0,0.0,0.0
Szekszárdi,growing_season_precip,14,404.37613,404.3761291503906,404.3761291503906,404.3761291503906,0.0
Szekszárdi,hargreaves_pet,14,832.26544,832.2654418945312,832.2654418945312,832.2654418945312,0.0
Szekszárdi,heat_days_t35,14,1.4666666,1.4666666984558105,1.4666666984558105,1.4666666984558105,0.0
Szekszárdi,huglin_index,14,2044.7568,2044.7568359375,2044.7568359375,2044.7568359375,0.0
Szekszárdi,last_spring_frost_doy,14,103.933334,103.93333435058594,103.93333435058594,103.93333435058594,0.0
